ID;codigoReferenciaMultimedia;codigoReferenciaCliente;ITEM;TIPO;PAÍS;REGIÓN;PROVINCIA;MEDIO;PROGRAMA/CUERPO;CATEGORÍA;TITULO;RESUMEN;FECHA DE EMISIÓN;ENLACE;CM2;SEGUNDOS;VALORIZACIÓN US$;PÁGINA;NIVEL DE LECTURA;PRIMETIME;PORCENTAJE APARICIÓN;CANTIDAD DE CARACTERES;SECCIÓN;AUDIENCIA;LECTURABILIDAD;CIRCULACIÓN;ATRIBUTO(S);Tono Monitoreo;SUBCATEGORÍA
YI%2bd3CE9YuSSAcEJil3NzA%3d%3d;;;Superintendencia Nacional de Salud;Web;Colombia;Cundinamarca;Bogotá;ACIS;acis.org.co;Noticias del Sector;¿Quién responde por los muertos?: Mesa de Asociaciones de Usuarios y Pacientes Colombia;Las consecuencias son devastadoras: citas canceladas, interrupción de tratamientos, cierre de IPS por falta de pagos, talento humano en salud trabajando en condiciones precarias, aumento en el gasto de bolsillo, incremento de PQRs y tutelas, y lo más ...;18-09-2025 11:25:00;Enlace;0;0;2203500;0;0;0;0;4322;;0;106692;0;;;
COJV2MC9W9kf0l6zYwDGPg%3d%3d;;;Supersalud;Redes Sociales;Colombia;Cundinamarca;Bogotá;Twitter;Twitter;Supersalud;Compensar_info;@CharlotePickles @Supersalud Buen día, es un gusto saludarte, te hemos contactado por medio de mensaje directo. Quedamos atentos. ¡Saludos!;18-09-2025 11:36:52;Enlace;0;0;0;0;0;0;0;139;;0;0;0;;;
cITsuiBe8DeSJimz3WwCCg%3d%3d;;;Ministerio de Salud y Protección Social;Web;Colombia;Cundinamarca;Bogotá;Extra;extra.com.co;Noticias del Sector;En Comité de Salud Mental se reportaron 62 casos de suicidio en Nariño;"Durante el comité se anunció la implementación del Código Dorado, estrategia del Ministerio de Salud y Protección Social que busca garantizar atención rápida y oportuna ante intentos de suicidio o situaciones críticas en salud mental.
";18-09-2025 11:40:00;Enlace;0;0;3700053,5;0;0;0;0;4289;;0;65000;0;;;
75tWqRoPIIp0uegQZig02Q%3d%3d;;;Ministerio de Salud y Protección Social;Web;Colombia;Cundinamarca;Bogotá;Consultor Salud;consultorsalud.com;Noticias del Sector;Brigada de salud en La Macarena atendió a más de 1.500 personas de comunidades vulnerables;En apenas dos días, equipos multidisciplinarios ofrecieron consultas gratuitas en pediatría, ginecología, medicina interna, medicina familiar, odontología, optometría, fisioterapia, psicología, ortopedia y ecografías, además de mamografías, atención ...;18-09-2025 11:47:00;Enlace;0;0;2080000;0;0;0;0;6657;;0;20000;0;;;
gfX8ii2aoStH17%2burmaCbg%3d%3d;;;Ministerio de Salud y Protección Social;Web;Colombia;Nariño;Pasto;Diario Del Sur;diariodelsur.com.co;Noticias del Sector;En Comité de Salud Mental se reportaron 62 casos de suicidio en Nariño - Diario del Sur;"Durante el comité se anunció la implementación del Código Dorado, estrategia del Ministerio de Salud y Protección Social que busca garantizar atención rápida y oportuna ante intentos de suicidio o situaciones críticas en salud mental.
";18-09-2025 11:52:00;Enlace;0;0;3700034;0;0;0;0;2534;;0;91450;0;;;
KtrZ4TFB0Pq2ijMO0WhWKw%3d%3d;;;Ministerio de Salud y Protección Social;Web;Colombia;Tolima;Ibagué;Sin Editar;sineditar.com;Noticias del Sector;Habitantes de San Bernardo se beneficiaron con la oferta institucional de la Alcaldía;"Queremos que la comunidad sienta el respaldo de la Administración Municipal, afirmó la secretaria de Salud Municipal, Liliana Ospina.
La estrategia también incluyó atención puerta a puerta a través de los Equipos Básicos de Salud, una iniciativa apo ...";18-09-2025 13:37:00;Enlace;0;0;1657500;0;0;0;0;988;;0;12000;0;;;
fuxlDJxOYvi07A3bZSzVUA%3d%3d;;;Supersalud;Redes Sociales;Colombia;Cundinamarca;Bogotá;Twitter;Twitter;Supersalud;DefensoriaCol;En mesa de control con @Supersalud, @PGN_COL, @CGR_Colombia y autoridades locales, evidenciamos que el derecho a la salud en Vichada no está materializado plenamente, afectando con mayor gravedad a niños, niñas y adolescentes, indígenas, poblaciones ...;18-09-2025 14:08:51;Enlace;0;0;0;0;0;0;0;297;;0;0;0;;;
enrsJyTueynM0nJMZ9RAeA%3d%3d;;;Supersalud;Web;Colombia;Tolima;Ibagué;Alerta Tolima;alertatolima.com;Supersalud;Muchos pacientes en Ibagué han fallecido por falta de medicamentos;"Ibagué atraviesa una grave crisis en la dispensación de medicamentos.
De acuerdo con un reciente informe de la Secretaría de Salud Municipal, en las farmacias habilitadas para la entrega de fármacos a pacientes del régimen contributivo y subsidiado ...";18-09-2025 14:43:00;Enlace;0;0;2405000;0;0;0;0;2357;;0;370000;0;;;
Er5OkYPBH%2fV05%2bb9f4fbsQ%3d%3d;;;Supersalud;Web;Colombia;Cundinamarca;Bogotá;Caracol;caracol.com.co;Supersalud;Autoridades judiciales consideran impertinente la reclamación de medicinas pendientes a Marcazsalud;El anuncio de que las autoridades judiciales consideran improcedente la reclamación de entregas de medicamentos pendientes contra el dispensario de Marcazsalud, dispensario de Nueva EPS, lo hace la Comisaría de Familia de Chinchiná ( Caldas ), que a ...;18-09-2025 14:57:00;Enlace;0;0;5525000;0;0;0;0;2835;;0;276666;0;;;
FJtB7Y5o%2fRr29ToAbNsGKQ%3d%3d;;;Ministerio de Salud y Protección Social;Web;Colombia;Cauca;Popayán;Proclama del Cauca;proclamadelcauca.com;Noticias del Sector;Más de $4.500 millones para modernizar la salud en el sur del Cauca;"La Gobernación del Cauca, a través de la Secretaría de Salud y la ESE.
En un encuentro con alcaldes y líderes de estas localidades, el gobernador Jorge Octavio Guzmán informó que los recursos gestionados ante el Ministerio de Salud y Protección Soci ...";18-09-2025 15:16:00;Enlace;0;0;2535000;0;0;0;0;1457;;0;93400;0;;;
xW7rhy6m0fALTVWJ3UQ4EQ%3d%3d;;;Ministerio de Salud y Protección Social;Web;Colombia;Cauca;Popayán;Periódico Virtual;periodicovirtual.com;Noticias del Sector;Más de $4.500 millones para modernizar centros de salud en La Sierra, Sotará y Rosas;"En los municipios de La Sierra, Sotará y Rosas avanzan proyectos de infraestructura en salud con una inversión que supera los 4.500 millones de pesos, gestionados ante el Ministerio de Salud y Protección Social.
";18-09-2025 15:45:00;Enlace;0;0;2200250;0;0;0;0;1069;;0;46666,7;0;;;
00rn4POqWC%2b9wzR78bKO2g%3d%3d;;;Ministerio de Salud y Protección Social;Web;Colombia;Cauca;Popayán;Magazin CNC;magazincnc.com;Noticias del Sector;Más de 4.500 millones para modernizar la salud en La Sierra, Sotará y Rosas.;La Gobernación del Cauca, a través de la Secretaría de Salud Departamental y en articulación con la ESE Centro 2, anunció una inversión superior a 4.500 millones de pesos para fortalecer y modernizar la infraestructura en salud de los municipios de L ...;18-09-2025 16:39:00;Enlace;0;0;2100800;0;0;0;0;1656;;0;76800;0;;;
G%2bSAARfs7Q4pEDHFf0msYw%3d%3d;;;Supersalud;Web;Colombia;Cundinamarca;Bogotá;MSN Colombia;msn.com/es-co;Supersalud;¿Qué está pasando con la Nueva EPS y Petro? El futuro de 11 millones de afiliados;"La Supersalud publicó un comunicado en el que asegura que el ente de control cometió errores en su análisis.
";18-09-2025 16:43:00;Enlace;0;0;5000001,5;0;0;0;0;373;;0;91000;0;;;
hQK5kTEJPfKvU%2bY%2fGZTfZw%3d%3d;;;Superintendencia Nacional de Salud;Web;Colombia;Casanare;Yopal;Noticiasenlinea;noticiasenlinea.com.co;Supersalud;Agente Interventora de Nueva Eps, envió un mensaje de tranquilidad a los más de 11 millones de afiliados;Además, avanzar en la protección de los recursos, desde la intervención designada por la Superintendencia de Salud, con la implementación de un sistema de información robusto FACTRAMED que permitirá el procesamiento correcto de cuentas médicas y gest ...;18-09-2025 17:32:00;Enlace;0;0;2366000;0;0;0;0;3857;;0;22640;0;;;
kgCcPg9XV64uGgqPtfgE%2bA%3d%3d;;;Ministerio de Salud y Protección Social;Web;Colombia;Tolima;Ibagué;El Irreverente Ibagué;elirreverenteibague.com;Noticias del Sector;Habitantes de San Bernardo se beneficiaron con la oferta institucional de la Alcaldía - EL IRREVERENTE;"Queremos que la comunidad sienta el respaldo de la Administración Municipal"", mencionó Liliana Ospina, secretaria de Salud Municipal.
Finalmente, esta oferta institucional también incluyó la atención puerta a puerta con los Equipos Básicos de Salud, ...";18-09-2025 17:35:00;Enlace;0;0;2102750;0;0;0;0;1104;;0;65090;0;;;
AXp6BPDvJ7bNnWpYNw%2bwXw%3d%3d;;;Ministerio de Salud y Protección Social;Web;Colombia;Cundinamarca;Bogotá;Pulzo;pulzo.com;Noticias del Sector;Nueva EPS al borde del abismo: demoras, escasez y una crisis que golpea a miles de pacientes en Colombia;"Los usuarios se ven forzados a soportar largas filas, extensas demoras y escasez de medicamentos esenciales, configurando una situación que refleja la crisis estructural de la entidad.
Desde distintos ámbitos expertos en economía y salud pública, as ...";18-09-2025 18:47:00;Enlace;0;0;4030000;0;0;0;0;11454;;0;636666;0;;;
l1MbrldlW35RQn0cGP144w%3d%3d;;;Ministerio de Salud y Protección Social;Web;Colombia;Cundinamarca;Bogotá;Extra;extra.com.co;Noticias del Sector;Más de $4.500 millones para modernizar centros de salud en La Sierra, Sotará y Rosas;"n los municipios de La Sierra, Sotará y Rosas avanzan proyectos de infraestructura en salud con una inversión que supera los 4.500 millones de pesos, gestionados ante el Ministerio de Salud y Protección Social.
";18-09-2025 18:58:00;Enlace;0;0;3700053,5;0;0;0;0;1799;;0;65000;0;;;
3UiGaXcCZTir8I9ZUj41GQ%3d%3d;;;Supersalud;Redes Sociales;Colombia;Cundinamarca;Bogotá;Twitter;Twitter;Supersalud;Juana_Dulce;"Ayer @NuevaEPS_ daba un ""parte de tranquilidad"" a lxs pacientes. ¿.@Supersalud ?";18-09-2025 20:04:28;Enlace;0;0;0;0;0;0;0;80;;0;0;0;;;
OM%2fxFtmxejqcYq8JmIpChA%3d%3d;;;Supersalud;Web;Colombia;Cundinamarca;Bogotá;Caracol;caracol.com.co;Supersalud;Un mes de la intervención de la ESE UNA: ¿cómo avanza el proceso?;"Hay que recordar que esta medida estuvo motivada, según la Supersalud, por presuntas irregularidades en la gestión administrativa, que comprometieron la eficiencia operativa y la sostenibilidad institucional.
";18-09-2025 21:48:00;Enlace;0;0;5525000;0;0;0;0;2497;;0;276666;0;;;
OM%2fxFtmxejqcYq8JmIpChA%3d%3d;;;Superintendencia Nacional de Salud;Web;Colombia;Cundinamarca;Bogotá;Caracol;caracol.com.co;Supersalud;Un mes de la intervención de la ESE UNA: ¿cómo avanza el proceso?;"Hay que recordar que esta medida estuvo motivada, según la Supersalud, por presuntas irregularidades en la gestión administrativa, que comprometieron la eficiencia operativa y la sostenibilidad institucional.
";18-09-2025 21:48:00;Enlace;0;0;5525000;0;0;0;0;2497;;0;276666;0;;;
tUWSD9u28YVNpfVUGcusbA%3d%3d;;;Supersalud;Web;Colombia;Quindío;Armenia;La Crónica Del Quindio;cronicadelquindio.com;Supersalud;Jornada especial de atención en salud este viernes en Armenia - Crónica del Quindio;"Supersalud explicó que a la jornada asistirán representantes de todas las EPS con afiliados en la ciudad, con el fin de atender directamente las reclamaciones de los usuarios.
El objetivo es resolver los problemas de los usuarios y garantizar soluci ...";19-09-2025 00:01:00;Enlace;0;0;2100800;0;0;0;0;852;;0;13000;0;;;
tUWSD9u28YVNpfVUGcusbA%3d%3d;;;Superintendencia Nacional de Salud;Web;Colombia;Quindío;Armenia;La Crónica Del Quindio;cronicadelquindio.com;Supersalud;Jornada especial de atención en salud este viernes en Armenia - Crónica del Quindio;"Supersalud explicó que a la jornada asistirán representantes de todas las EPS con afiliados en la ciudad, con el fin de atender directamente las reclamaciones de los usuarios.
El objetivo es resolver los problemas de los usuarios y garantizar soluci ...";19-09-2025 00:01:00;Enlace;0;0;2100800;0;0;0;0;852;;0;13000;0;;;
AwCEl6X1dtMI1rchkrX3Iw%3d%3d;;;Supersalud;Web;Colombia;Cundinamarca;Bogotá;Blu Radio;bluradio.com;Supersalud;ColorLoto, resultado del último sorteo hoy jueves 18 de septiembre de 2025;"Balance del sorteo El juego ColorLoto de Baloto, vigilado por Supersalud y operado bajo licencia de Coljuegos, sigue atrayendo la atención de apostadores que buscan la oportunidad de llevarse millonarias sumas.
";19-09-2025 00:48:00;Enlace;0;0;5525000;0;0;0;0;1287;;0;223333;0;;;
ugbIumthwaHCwOajjxTV2Q%3d%3d;;;Supersalud;Web;Colombia;Cundinamarca;Bogotá;MSN Colombia;msn.com/es-co;Supersalud;Un mes de la intervención de la ESE UNA: ¿cómo avanza el proceso?;"Hay que recordar que esta medida estuvo motivada, según la Supersalud, por presuntas irregularidades en la gestión administrativa, que comprometieron la eficiencia operativa y la sostenibilidad institucional.
";19-09-2025 01:52:00;Enlace;0;0;5000001,5;0;0;0;0;2434;;0;91000;0;;;
ugbIumthwaHCwOajjxTV2Q%3d%3d;;;Superintendencia Nacional de Salud;Web;Colombia;Cundinamarca;Bogotá;MSN Colombia;msn.com/es-co;Supersalud;Un mes de la intervención de la ESE UNA: ¿cómo avanza el proceso?;"Hay que recordar que esta medida estuvo motivada, según la Supersalud, por presuntas irregularidades en la gestión administrativa, que comprometieron la eficiencia operativa y la sostenibilidad institucional.
";19-09-2025 01:52:00;Enlace;0;0;5000001,5;0;0;0;0;2434;;0;91000;0;;;
zWOY8dYvpJtc5o0UF0MSJg%3d%3d;;;Supersalud;Medio Impreso;Colombia;Quindío;Armenia;La Crónica Del Quindio;La Crónica Del Quindio;Supersalud;Jornada especial de atención en salud este viernes en Armenia;La Superintendencia Nacional de Salud realizará este viernes 19 de septiembre en Armenia una jornada especial de atención al usuario en el hotel Mocawa Plaza, entre las 9 a. m. y 12 m., sin necesidad de inscripción previa. Asistirán representantes de ...;19-09-2025 03:58:35;Enlace;232;0;5339549,6;3;3;0;15;0;La Región;0;14959;19800;;;
zWOY8dYvpJtc5o0UF0MSJg%3d%3d;;;Superintendencia Nacional de Salud;Medio Impreso;Colombia;Quindío;Armenia;La Crónica Del Quindio;La Crónica Del Quindio;Supersalud;Jornada especial de atención en salud este viernes en Armenia;La Superintendencia Nacional de Salud realizará este viernes 19 de septiembre en Armenia una jornada especial de atención al usuario en el hotel Mocawa Plaza, entre las 9 a. m. y 12 m., sin necesidad de inscripción previa. Asistirán representantes de ...;19-09-2025 03:58:35;Enlace;232;0;5339549,6;3;3;0;15;0;La Región;0;14959;19800;;;
QsqT4t2kYiSDwkC8Um7x5g%3d%3d;;;Superintendencia Nacional de Salud;Medio Impreso;Colombia;Tolima;Ibagué;El Nuevo Día;El Nuevo Día;Supersalud;"""Nos están matando"": pacientes con cáncer denuncian crisis en EPS";La presidenta de la Fundación Colombiana de Leucemia y Linfoma, Yolima Méndez, denunció que pacientes oncológicos enfrentan crisis en el sistema de salud colombiano, con retrasos en quimioterapias y medicinas no disponibles por EPS como Sanitas. Wilb ...;19-09-2025 04:00:27;Enlace;463;0;13751100;14;2;0;49;0;Nacional;0;50000;25000;;;
t7nNdoo1QGppXdZYGQ1XqA%3d%3d;;;Supersalud;Web;Colombia;Tolima;Ibagué;Ecos del Combeima;ecosdelcombeima.com;Supersalud;"""Mi papá ya no ve del ojo afectado"": Ibaguereña denuncia presuntos retrasos en atención médica de su padre";"La familia asegura que, pese a interponer quejas ante Supersalud y acudir a urgencias, el adulto mayor sigue sin recibir atención oportuna mientras su salud empeora..
Frente a esta situación decidieron interponer una queja formal ante la Superintend ...";19-09-2025 06:37:00;Enlace;0;0;2203500;0;0;0;0;2337;;0;102193;0;;;
IiCIf9Ehbldcg4lCb1eGsw%3d%3d;;;Supersalud;Web;Colombia;Casanare;Yopal;Prensa Libre Casanare;prensalibrecasanare.com;Supersalud;Sebastián Rivera recibió dos disparos de delincuentes que le robaron la moto, está grave y debe ser remitido  PRENSA LIBRE CASANARE;"Mi sobrino se está muriendo y no nos dan solución"", relató entre lágrimas su tía, Leonilde Vargas, quien asegura haber acudido ya a la Defensoría del Pueblo, la Secretaría de Salud, la Supersalud e incluso instaurado tutela, sin que hasta el momento ...";19-09-2025 06:45:00;Enlace;0;0;2535000;0;0;0;0;1719;;0;114047;0;;;
yjrxVdnnFZBPj9cviaYyLw%3d%3d;;;Supersalud;Web;Colombia;Cundinamarca;Bogotá;Caracol;caracol.com.co;Supersalud;Viernes 19 de septiembre, las noticias más importantes de Armenia y Quindío;El titular de la cartera de salud sobre los pendientes con Colsubsidio indicó estamos también evacuando unos pendientes que son importantes con Colsubsidio, hemos tenido muchas dificultades en el régimen contributivo de Nueva EPS donde Colsubsidio no ...;19-09-2025 07:03:00;Enlace;0;0;5525000;0;0;0;0;14901;;0;276666;0;;;
yjrxVdnnFZBPj9cviaYyLw%3d%3d;;;Superintendencia Nacional de Salud;Web;Colombia;Cundinamarca;Bogotá;Caracol;caracol.com.co;Supersalud;Viernes 19 de septiembre, las noticias más importantes de Armenia y Quindío;El titular de la cartera de salud sobre los pendientes con Colsubsidio indicó estamos también evacuando unos pendientes que son importantes con Colsubsidio, hemos tenido muchas dificultades en el régimen contributivo de Nueva EPS donde Colsubsidio no ...;19-09-2025 07:03:00;Enlace;0;0;5525000;0;0;0;0;14901;;0;276666;0;;;
8YGP6dl8UELFyIKwj3EAog%3d%3d;;;Supersalud;Web;Colombia;Atlántico;Barranquilla;Extra Noticias;extranoticias.com.co;Supersalud;La Superintendencia Nacional de Salud aseguró que insistirá en las soluciones para la Nueva EPS, brindando acompañamiento té;"En total la EPS se ha reunido con 335 prestadores y 141 más en las mesas técnicas de la Supersalud.
El Superintendente de Salud, Giovanny Rubiano García, dijo que no es cierto que la Nueva EPS esté en un proceso de deterioro progresivo.
";19-09-2025 07:14:00;Enlace;0;0;1625000;0;0;0;0;3479;;0;69000;0;;;
8YGP6dl8UELFyIKwj3EAog%3d%3d;;;Superintendencia Nacional de Salud;Web;Colombia;Atlántico;Barranquilla;Extra Noticias;extranoticias.com.co;Supersalud;La Superintendencia Nacional de Salud aseguró que insistirá en las soluciones para la Nueva EPS, brindando acompañamiento té;"En total la EPS se ha reunido con 335 prestadores y 141 más en las mesas técnicas de la Supersalud.
El Superintendente de Salud, Giovanny Rubiano García, dijo que no es cierto que la Nueva EPS esté en un proceso de deterioro progresivo.
";19-09-2025 07:14:00;Enlace;0;0;1625000;0;0;0;0;3479;;0;69000;0;;;
V6pGo4QY01doO1%2bA7uXgTA%3d%3d;;;Supersalud;Web;Colombia;Cundinamarca;Bogotá;Caracol;caracol.com.co;Supersalud;¿Por qué cerraron la morgue y qué ha pasado con intervención al hospital La Misericordia en Quindío?;Hoy se cumplen cuatro años de la intervención del segundo hospital más importante del Quindío por parte de la Superintendencia Nacional de Salud, estamos hablando del hospital La Misericordia de Calarcá que está en manos de la Supersalud desde septie ...;19-09-2025 08:02:00;Enlace;0;0;5525000;0;0;0;0;1645;;0;276666;0;;;
V6pGo4QY01doO1%2bA7uXgTA%3d%3d;;;Superintendencia Nacional de Salud;Web;Colombia;Cundinamarca;Bogotá;Caracol;caracol.com.co;Supersalud;¿Por qué cerraron la morgue y qué ha pasado con intervención al hospital La Misericordia en Quindío?;Hoy se cumplen cuatro años de la intervención del segundo hospital más importante del Quindío por parte de la Superintendencia Nacional de Salud, estamos hablando del hospital La Misericordia de Calarcá que está en manos de la Supersalud desde septie ...;19-09-2025 08:02:00;Enlace;0;0;5525000;0;0;0;0;1645;;0;276666;0;;;
cWNJrrOiKyM%2bc5xNvso%2fSg%3d%3d;;;Supersalud;Web;Colombia;Cundinamarca;Bogotá;La República Colombia;larepublica.co;Supersalud;Supersalud está implementando medidas para controlar la facturación en Nueva EPS;"SALUD Supersalud está implementando medidas para controlar la facturación en Nueva EPS.
Frente a las preocupaciones sobre la viabilidad de la entidad, el Superintendente de Salud, Giovanny Rubiano García, fue enfático al afirmar que no es cierto que ...";19-09-2025 08:15:00;Enlace;0;0;6000150;0;0;0;0;2260;;0;200000;0;;;
cWNJrrOiKyM%2bc5xNvso%2fSg%3d%3d;;;Superintendencia Nacional de Salud;Web;Colombia;Cundinamarca;Bogotá;La República Colombia;larepublica.co;Supersalud;Supersalud está implementando medidas para controlar la facturación en Nueva EPS;"SALUD Supersalud está implementando medidas para controlar la facturación en Nueva EPS.
Frente a las preocupaciones sobre la viabilidad de la entidad, el Superintendente de Salud, Giovanny Rubiano García, fue enfático al afirmar que no es cierto que ...";19-09-2025 08:15:00;Enlace;0;0;6000150;0;0;0;0;2260;;0;200000;0;;;
7SgfiC1a%2buMTr5k51eY71Q%3d%3d;;;Supersalud;Web;Colombia;Casanare;Yopal;Noticiasenlinea;noticiasenlinea.com.co;Supersalud;Supersalud anuncia que Nueva EPS implementó más controles a procesos de facturación y cuentas médicas;"El Superintendente de Salud, Giovanny Rubiano García, dijo que no es cierto que la Nueva EPS esté en un proceso de deterioro progresivo.
Así mismo, ha participado en 141 mesas técnicas con IPS organizadas por la Supersalud.
";19-09-2025 08:33:00;Enlace;0;0;2366000;0;0;0;0;2970;;0;22640;0;;;
7SgfiC1a%2buMTr5k51eY71Q%3d%3d;;;Superintendencia Nacional de Salud;Web;Colombia;Casanare;Yopal;Noticiasenlinea;noticiasenlinea.com.co;Supersalud;Supersalud anuncia que Nueva EPS implementó más controles a procesos de facturación y cuentas médicas;"El Superintendente de Salud, Giovanny Rubiano García, dijo que no es cierto que la Nueva EPS esté en un proceso de deterioro progresivo.
Así mismo, ha participado en 141 mesas técnicas con IPS organizadas por la Supersalud.
";19-09-2025 08:33:00;Enlace;0;0;2366000;0;0;0;0;2970;;0;22640;0;;;
3PFBVfOxQxB02NS9FB8x%2fw%3d%3d;;;Supersalud;Web;Colombia;Cundinamarca;Bogotá;Consultor Salud;consultorsalud.com;Supersalud;Supersalud anuncia que Nueva EPS refuerza controles de facturación y cuentas médicas con Factramed;"Más de 4.000 IPS ya hacen parte de Factramed, la herramienta tecnológica con la que la Nueva EPS, bajo supervisión de la Supersalud, busca optimizar la auditoría de facturación y avanzar en el pago de deudas acumuladas..
El superintendente nacional ...";19-09-2025 08:37:00;Enlace;0;0;2080000;0;0;0;0;5837;;0;20000;0;;;
3PFBVfOxQxB02NS9FB8x%2fw%3d%3d;;;Superintendencia Nacional de Salud;Web;Colombia;Cundinamarca;Bogotá;Consultor Salud;consultorsalud.com;Supersalud;Supersalud anuncia que Nueva EPS refuerza controles de facturación y cuentas médicas con Factramed;"Más de 4.000 IPS ya hacen parte de Factramed, la herramienta tecnológica con la que la Nueva EPS, bajo supervisión de la Supersalud, busca optimizar la auditoría de facturación y avanzar en el pago de deudas acumuladas..
El superintendente nacional ...";19-09-2025 08:37:00;Enlace;0;0;2080000;0;0;0;0;5837;;0;20000;0;;;
JJhiQVNr%2bclhPUET53OHKA%3d%3d;;;Supersalud;Radio;Colombia;Cundinamarca;Bogotá;Blu Radio;Mañanas Blu;Supersalud;Cuña publicitaria de Supersalud;Cuña publicitaria de Supersalud;19-09-2025 08:52:34;Enlace;0;42;4830378;0;0;0;0;0;;1014321;0;0;;;
t4mgE%2f3iFQBZFJVFfPFXkw%3d%3d;;;Supersalud;Web;Colombia;Cundinamarca;Bogotá;Santa Fe;radiosantafe.com;Supersalud;Supersalud niega que Nueva EPS este en deterioro progresivo y anuncia más controles a procesos de facturación y cuentas médicas;El Superintendente de Salud, Giovanny Rubiano García, afirmó que no es cierto que la Nueva EPS esté en un proceso de deterioro progresivo, pues subrayó que las cifras no revelan el deterioro, sino la magnitud del problema que hay que resolver, en lo ...;19-09-2025 09:25:00;Enlace;0;0;2535000;0;0;0;0;3060;;0;75000;0;;;
t4mgE%2f3iFQBZFJVFfPFXkw%3d%3d;;;Superintendencia Nacional de Salud;Web;Colombia;Cundinamarca;Bogotá;Santa Fe;radiosantafe.com;Supersalud;Supersalud niega que Nueva EPS este en deterioro progresivo y anuncia más controles a procesos de facturación y cuentas médicas;El Superintendente de Salud, Giovanny Rubiano García, afirmó que no es cierto que la Nueva EPS esté en un proceso de deterioro progresivo, pues subrayó que las cifras no revelan el deterioro, sino la magnitud del problema que hay que resolver, en lo ...;19-09-2025 09:25:00;Enlace;0;0;2535000;0;0;0;0;3060;;0;75000;0;;;
0Q8Bn7uLp7t%2fJ7l9Pqm6iQ%3d%3d;;;Supersalud;Web;Colombia;Tolima;Ibagué;Ecos del Combeima;ecosdelcombeima.com;Supersalud;Nueva EPS implementó más controles a procesos de facturación y cuentas médicas;"El Superintendente de Salud, Giovanny Rubiano, dijo que no es cierto que la Nueva EPS esté en un proceso de deterioro progresivo.
Según explicó el SuperSalud, ""Son las deudas acumuladas y sistemáticas las que han contribuido para que el principal pa ...";19-09-2025 09:37:00;Enlace;0;0;2203500;0;0;0;0;3062;;0;102193;0;;;
0Q8Bn7uLp7t%2fJ7l9Pqm6iQ%3d%3d;;;Superintendencia Nacional de Salud;Web;Colombia;Tolima;Ibagué;Ecos del Combeima;ecosdelcombeima.com;Supersalud;Nueva EPS implementó más controles a procesos de facturación y cuentas médicas;"El Superintendente de Salud, Giovanny Rubiano, dijo que no es cierto que la Nueva EPS esté en un proceso de deterioro progresivo.
Según explicó el SuperSalud, ""Son las deudas acumuladas y sistemáticas las que han contribuido para que el principal pa ...";19-09-2025 09:37:00;Enlace;0;0;2203500;0;0;0;0;3062;;0;102193;0;;;
8frBm7sRavA%2fh4EcI%2bzTvw%3d%3d;;;Supersalud;Web;Colombia;Cundinamarca;Bogotá;Blu Radio;bluradio.com;Supersalud;Nueva EPS implementa controles en facturación bajo supervisión de Supersalud;"La Supersalud informó que la EPS avanza en reuniones con prestadores y busca estabilizar los giros para garantizar la atención a más de 11 millones de afiliados..
El superintendente Giovanny Rubiano García explicó que la implementación del sistema F ...";19-09-2025 09:46:00;Enlace;0;0;5525000;0;0;0;0;1835;;0;223333;0;;;
8frBm7sRavA%2fh4EcI%2bzTvw%3d%3d;;;Superintendencia Nacional de Salud;Web;Colombia;Cundinamarca;Bogotá;Blu Radio;bluradio.com;Supersalud;Nueva EPS implementa controles en facturación bajo supervisión de Supersalud;"La Supersalud informó que la EPS avanza en reuniones con prestadores y busca estabilizar los giros para garantizar la atención a más de 11 millones de afiliados..
El superintendente Giovanny Rubiano García explicó que la implementación del sistema F ...";19-09-2025 09:46:00;Enlace;0;0;5525000;0;0;0;0;1835;;0;223333;0;;;
6iJ1IkexaT4w191EXK8uPA%3d%3d;;;Supersalud;Radio;Colombia;Cundinamarca;Bogotá;Blu Radio;Mañanas Blu;Supersalud;Cuña publicitaria de Supersalud;Cuña publicitaria de Supersalud;19-09-2025 09:47:28;Enlace;0;35;4025315;0;0;0;0;0;;1014321;0;0;;;
exf90oXvBaJ680Zu7QKwYA%3d%3d;;;Supersalud;Web;Colombia;Atlántico;Barranquilla;El Heraldo Colombia;elheraldo.co;Supersalud;Supersalud anuncia medidas para ordenar sus finanzas de Nueva EPS;"El superintendente Nacional de Salud, Giovanny Rubiano García, aclaró que no es cierto que la Nueva EPS se encuentre en un proceso de deterioro progresivo, sino que enfrenta una situación compleja que requiere correctivos inmediatos.
";19-09-2025 09:49:00;Enlace;0;0;3540348,5;0;0;0;0;2438;;0;1500000;0;;;
qQ7TPjG%2f4F0%2bnne1wdJScg%3d%3d;;;Superintendencia Nacional de Salud;Radio;Colombia;Cundinamarca;Bogotá;Radio Nacional de Colombia;El Calentao;Supersalud;Cuatro mil IPS se incorporan al sistema de facturación de la Nueva EPS;La Superintendencia Nacional de Salud informó que cuatro mil instituciones prestadoras de salud (IPS) se han integrado al sistema de formación de facturas, con el objetivo de agilizar la auditoría de las cuentas de la Nueva EPS.;19-09-2025 10:01:28;Enlace;0;19;570000;0;0;0;0;0;;80000;0;0;;;
