ID;codigoReferenciaMultimedia;codigoReferenciaCliente;ITEM;TIPO;PAÍS;REGIÓN;PROVINCIA;MEDIO;PROGRAMA/CUERPO;CATEGORÍA;TITULO;RESUMEN;FECHA DE EMISIÓN;ENLACE;CM2;SEGUNDOS;VALORIZACIÓN US$;PÁGINA;NIVEL DE LECTURA;PRIMETIME;PORCENTAJE APARICIÓN;CANTIDAD DE CARACTERES;SECCIÓN;AUDIENCIA;LECTURABILIDAD;CIRCULACIÓN;ATRIBUTO(S);Tono Monitoreo;SUBCATEGORÍA
%2bX4yIoIcgRWKo7A%2b4XQJCg%3d%3d;;;MINSALUD;Medio Impreso;Colombia;Atlántico;Barranquilla;ADN;ADN Barranquilla;Noticias del Sector;Alerta por sífilis, dengue y fiebre;El centro de pensamiento Asi Vamos en Salud presentó su Informe Anual de Salud Pública 2025, destacando que la desnutrición infantil bajó de 14,87 a 8,78 casos por cada 100.000 menores de cinco años (2005-2023). Sin embargo, en La Guajira, persiste l ...;16-09-2025 08:43:56;Enlace;351;0;14000000;6;2;0;42;0;La vida;0;125866;30000;;;
BQ%2f5ahAalmsT8ENPFUb%2fdw%3d%3d;;;SUPERSALUD;Web;Colombia;Tolima;Ibagué;El Olfato;elolfato.com;Supersalud;Famisanar y Marcazsalud tendrán que garantizar entrega de medicamentos en Ibagué;"Famisanar y Marcazsalud tendrán que garantizar entrega de medicamentos en Ibagué Luego de una mesa de trabajo pública entre los entes de control y los usuarios, se logró una serie de compromisos para garantizar el servicio.
Escrito por: Adrián Vaneg ...";16-09-2025 08:45:00;Enlace;0;0;2007648,5;0;0;0;0;2813;;0;308869;0;;;
xfNKp5pQxwovRCCHRQsMhg%3d%3d;;;SUPERSALUD;Web;Colombia;Tolima;Ibagué;Ecos del Combeima;ecosdelcombeima.com;Supersalud;SuperSalud pide a Nueva EPS legalizar pago de facturas;El superintendente Nacional de Salud, Giovanny Rubiano García, ordenó a la Nueva EPS un plan intensivo para que se reúna con prestadores y legalice mediante actas a qué facturas, estos deben aplicar los pagos que ya han recibido por servicios prestad ...;16-09-2025 08:45:00;Enlace;0;0;2203500;0;0;0;0;3891;;0;102193;0;;;
RAXmXfv3bPRUGIgm6o5KxA%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Consultor Salud;consultorsalud.com;Noticias del Sector;Red de Salud del Centro E.S.E. alcanza verificación del 100% en atención primaria en Cali;"alcanzó un cumplimiento del 100% en la verificación realizada por el Ministerio de Salud y Protección Social, en el marco de la Resolución 1895 de 2023..
";16-09-2025 08:45:00;Enlace;0;0;2080000;0;0;0;0;4528;;0;20000;0;;;
V0iqSyohmdaV5IxTCgWVkQ%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Consultor Salud;consultorsalud.com;Noticias del Sector;Gobierno propone reforma al modelo de salud del FOMAG para mejorar atención y sostenibilidad;Gobierno propone un nuevo modelo de atención en salud El Gobierno planteó transformar el FOMAG en materia de salud hacia un modelo con adscripción directa al Ministerio de Salud y la Administradora de los Recursos del Sistema General de Seguridad Soc ...;16-09-2025 08:45:00;Enlace;0;0;2080000;0;0;0;0;7494;;0;20000;0;;;
JX%2bGhEoyz%2bvQm6awXXNhMg%3d%3d;;;MINSALUD;Medio Impreso;Colombia;Cundinamarca;Bogotá;ADN;ADN Bogotá;Noticias del Sector;Alerta por sífilis, dengue y fiebre;El centro de pensamiento Así Vamos en Salud presentó su Informe Anual de Salud Pública 2025, un análisis basado en cifras oficiales que aborda los principales desafíos sanitarios del país. En salud materno-infantil, los indicadores muestran progresos ...;16-09-2025 08:46:23;Enlace;28;0;1377600;1;3;0;3;0;Portada;0;722517;170000;;;
tcNX7bDDibmtM%2f7t1WGhgA%3d%3d;;;SUPERSALUD;Web;Colombia;Cundinamarca;Bogotá;Blu Radio;bluradio.com;Supersalud;Gobierno mantendrá la intervención de Famisanar EPS hasta 2026;"Recordemos que Famisanar fue intervenida en septiembre de 2023 debido a problemas financieros y a un incremento en el número de quejas de los usuarios, lo que llevó a la SuperSalud a asumir la administración temporal.
";16-09-2025 08:47:00;Enlace;0;0;5525000;0;0;0;0;1629;;0;223333;0;;;
mk41qZb1s6Y2278KZZ%2bl9Q%3d%3d;;;MINSALUD;Medio Impreso;Colombia;Antioquia;Medellín;ADN;ADN Medellín;Noticias del Sector;Alerta por sífilis, dengue y fiebre;El centro de pensamiento Así Vamos en Salud presentó su Informe Anual de Salud Pública 2025, que ofrece una lectura intersectorial y territorial de los principales desafíos sanitarios del país. El informe advierte un repunte de las enfermedades trans ...;16-09-2025 08:53:42;Enlace;351;0;14000000;6;2;0;42;0;La vida;0;172410;60000;;;
973Rg3%2bdzFi1EeJeCqtt6A%3d%3d;;;SUPERSALUD;Web;Colombia;Antioquia;Medellín;El Colombiano;elcolombiano.com;Supersalud;"Gobierno Petro prorrogará por otro año la intervención a Famisanar EPS; ¿por qué?";"EL COLOMBIANO confirmó esta decisión del sector salud, que quedará en firme con la firma de un decreto del Ministerio de Salud o del Gobierno Nacional.
Como será el tercer año de estar intervenida, la orden debe ser expedida por alguna de dos esas e ...";16-09-2025 09:04:00;Enlace;0;0;4550864,5;0;0;0;0;948;;0;3500000;0;;;
isHjopohO4e1djwoESHW4w%3d%3d;;;SUPERSALUD;Web;Colombia;Cesar;Valledupar;News Caribe;newscaribe.com;Supersalud;Ganadero de 87 años es liberado tras 75 días de secuestro;"( Lea también: Supersalud ordena a la Nueva EPS legalizar pagos a prestadores ).
";16-09-2025 09:04:00;Enlace;0;0;2102750;0;0;0;0;2180;;0;223333;0;;;
sspJx7sFV%2bZxaCfpB96sMw%3d%3d;;;SUPERSALUD;Web;Colombia;Cesar;Valledupar;News Caribe;newscaribe.com;Supersalud;Supersalud ordena a la Nueva EPS legalizar pagos a prestadores;"El Superintendente Nacional de Salud, Giovanny Rubiano García, ordenó a la Nueva EPS implementar un plan intensivo con sus prestadores para legalizar mediante actas los pagos que ya han recibido.
Rubiano precisó que los hallazgos ya habían sido dete ...";16-09-2025 09:04:00;Enlace;0;0;2102750;0;0;0;0;2540;;0;223333;0;;;
973Rg3%2bdzFi1EeJeCqtt6A%3d%3d;;;MINSALUD;Web;Colombia;Antioquia;Medellín;El Colombiano;elcolombiano.com;Supersalud;"Gobierno Petro prorrogará por otro año la intervención a Famisanar EPS; ¿por qué?";"EL COLOMBIANO confirmó esta decisión del sector salud, que quedará en firme con la firma de un decreto del Ministerio de Salud o del Gobierno Nacional.
Como será el tercer año de estar intervenida, la orden debe ser expedida por alguna de dos esas e ...";16-09-2025 09:04:00;Enlace;0;0;4550864,5;0;0;0;0;948;;0;3500000;0;;;
T6zGoUqZGno%2fNTvlKmuJnA%3d%3d;;;SUPERSALUD;Web;Colombia;Tolima;Ibagué;A la Luz Pública;alaluzpublica.com;Supersalud;Alcaldía logró compromisos entre Famisanar y Marcazsalud para entrega oportuna de medicamentos a usuarios - A La Luz Pública - Noticias de Colombia;Ante los más recientes hallazgos en Marcazsalud, farmacia que presta su servicio en la entrega de medicamentos a usuarios de la EPS Famisanar, y que la Secretaría de Salud de Ibagué evidenció estanterías vacías, manejo inadecuado de la información y ...;16-09-2025 09:16:00;Enlace;0;0;2405000;0;0;0;0;3497;;0;42210;0;;;
7qMkNzaBSeu2PfhteQLhGQ%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Pulzo;pulzo.com;Noticias del Sector;Iván Zuleta dona acordeones y esperanza: la cruzada solidaria que une música, inclusión y salud visual en La Guajira;"A partir de datos del Ministerio de Salud de Colombia, se observa que las enfermedades visuales en niños afectan con frecuencia a quienes viven en zonas rurales y enfrentan obstáculos para conseguir diagnóstico y tratamiento a tiempo.
";16-09-2025 09:58:00;Enlace;0;0;4030000;0;0;0;0;13122;;0;636666;0;;;
4wsLalb9oThxmXr8rhB3ng%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Caracol;caracol.com.co;Noticias del Sector;"""Las urgencias de los menores de edad deben atenderse"": Sec de salud de Manizales";"Sí, nosotros interpusimos una acción popular en contra del Ministerio de Hacienda, Ministerio de Salud, Superintendencia Nacional de Salud y la nueva EPS, dijo Gómez.
La Secretaría de Salud de Manizales está a la espera de las decisiones tomadas por ...";16-09-2025 10:11:00;Enlace;0;0;5525000;0;0;0;0;1635;;0;276666;0;;;
vQcdY%2bMLP5Q7kqzmZVTqyA%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;La Nota Económica;lanotaeconomica.com.co;Noticias del Sector;Palatino realiza iniciativas de sostenibilidad que se transforman en programas de salud mental;De acuerdo con el Ministerio de Salud y la Encuesta Nacional de Salud Mental ( 2022 ), 1 de cada 10 colombianos presenta algún trastorno mental y quienes más barreras enfrentan para acceder a servicios especializados sonmujeres, jóvenes y comunidades ...;16-09-2025 10:18:00;Enlace;0;0;3500250;0;0;0;0;5860;;0;101350;0;;;
jFcdxxoeK26CZFJ60XA1kg%3d%3d;;;MINSALUD;Web;Colombia;Santander;Bucaramanga;Corrillos;corrillos.com.co;Noticias del Sector;La Guajira refuerza su red de salud con cinco nuevos CAPS;En un esfuerzo por mejorar la atención primaria en salud y cerrar brechas históricas en el acceso a servicios médicos, el departamento de La Guajira contará con cinco nuevos Centros de Atención Primaria en Salud ( CAPS ), según anunció el Ministerio ...;16-09-2025 10:35:00;Enlace;0;0;1625000;0;0;0;0;1831;;0;30000;0;;;
jDoU%2bvvvJEPIsHUI1UNrAg%3d%3d;;;SUPERSALUD;Redes Sociales;Colombia;Cundinamarca;Bogotá;Twitter;Twitter;Supersalud;Juana_Dulce;"#SalvemosALaTigra
¡La vida de @SoyLaTigra está en riesgo! @ComfamiliarRda y @NuevaEPS_ le niegan atención urgente. 

¡No permitamos esto! Compartamos y etiquetemos para que #LaTigra reciba la atención que requiere .@Supersalud 

 #DerechoALaSalud @MO ...";16-09-2025 10:41:10;Enlace;0;0;0;0;0;0;0;287;;0;0;0;;;
Gg5Sy2nxkZ9tUofokjSz1g%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Consultor Salud;consultorsalud.com;Noticias del Sector;Radiografía del gasto privado en medicamentos 2021-2025: ACEMI;"Según el análisis realizado por la Asociación Colombiana de Empresas de Medicina Integral (ACEMI), el gasto total en medicamentos en Colombia alcanzó $29,6 billones de pesos en 2024..
La información utilizada proviene de la base de datos SISMED, com ...";16-09-2025 10:45:00;Enlace;0;0;2080000;0;0;0;0;4967;;0;20000;0;;;
34x%2bEjeFeLqenu2ab4QXYQ%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Consultor Salud;consultorsalud.com;Noticias del Sector;La Guajira tendrá cinco nuevos CAPS para fortalecer la atención primaria en salud;El Ministerio de Salud y Protección Social (Minsalud) anunció el inicio de la segunda etapa del proyecto de construcción de Centros de Atención Primaria en Salud (CAPS) en La Guajira, con el propósito de garantizar un acceso digno, integral y cultura ...;16-09-2025 10:45:00;Enlace;0;0;2080000;0;0;0;0;8041;;0;20000;0;;;
%2bvNPAGH4xe62OSEZu5FOlA%3d%3d;;;MINSALUD;Web;Colombia;Cesar;Valledupar;Maravilla Stéreo;maravillastereo.com;Noticias del Sector;Presidente Petro propone que el Fomag no actúe como operador sino como parte de la reforma a la salud - Maravilla Stereo;El presidente Gustavo Petro fue claro en afirmar que el Fomag tendría un mayor impacto social si se integrara plenamente a la reforma que adelanta el Gobierno, lo cual implica su adscripción directa al Ministerio de Salud y el funcionamiento mediante ...;16-09-2025 10:52:00;Enlace;0;0;2000050;0;0;0;0;2446;;0;69217,5;0;;;
YaNnFl3YqDVT8OoVV%2b4K%2fA%3d%3d;;;SUPERSALUD;Web;Colombia;Cundinamarca;Bogotá;Infobae Colombia;infobae.com/america/colombia;Supersalud;Gobierno Petro tiene listo el borrador con el cual la EPS Famisanar seguirá intervenida por el Estado hasta septiembre de 2026;"Sin embargo, la normativa vigente limita a la Superintendencia de Salud la facultad de ordenar prórrogas a un máximo de dos años, por lo que la extensión hasta 2026 debe ser decretada directamente por la Presidencia de la República.
La medida será f ...";16-09-2025 11:07:00;Enlace;0;0;7800000;0;0;0;0;2121;;0;1000000;0;;;
YaNnFl3YqDVT8OoVV%2b4K%2fA%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Infobae Colombia;infobae.com/america/colombia;Supersalud;Gobierno Petro tiene listo el borrador con el cual la EPS Famisanar seguirá intervenida por el Estado hasta septiembre de 2026;"Sin embargo, la normativa vigente limita a la Superintendencia de Salud la facultad de ordenar prórrogas a un máximo de dos años, por lo que la extensión hasta 2026 debe ser decretada directamente por la Presidencia de la República.
La medida será f ...";16-09-2025 11:07:00;Enlace;0;0;7800000;0;0;0;0;2121;;0;1000000;0;;;
mO%2bRbdCu%2bGfwaZmr3lDYqg%3d%3d;;;MINSALUD;Web;Colombia;Magdalena;Santa Marta;Hoy Diario del Magdalena;hoydiariodelmagdalena.com.co;Noticias del Sector;Contraloría: inversión de $107 billones en la paz no generan cambios reales;"En 2024, el Ministerio de Salud transfirió $633.786 millones para conformar Equipos Básicos de Salud en 367 municipios, logrando la atención a 668.564 hogares.
";16-09-2025 11:19:00;Enlace;0;0;3203850;0;0;0;0;8738;;0;139115;0;;;
uebZmQ77xWdMqS%2bZIniYSQ%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;HSB Noticias;hsbnoticias.com;Noticias del Sector;Alarman en Nariño cifras de suicidio: 62 casos se registran en lo corrido del año;"En este contexto, durante el comité se anunció la implementación del Código Dorado, una estrategia impulsada por el Ministerio de Salud y Protección Social.
";16-09-2025 11:26:00;Enlace;0;0;3700034;0;0;0;0;3421;;0;81437,4;0;;;
dPphkdwpHOsObei66bHjKg%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Agencia de Periodismo Investigativo;agenciapi.co;Noticias del Sector;Fracaso del proceso de paz de Santos con Farc: $109 billones invertidos en nueve años sin cambios reales;"En 2024, el Ministerio de Salud transfirió $633.786 millones para la conformación de Equipos Básicos de Salud en 367 municipios, logrando atención a 668.564 hogares, de los cuales 2.200 equipos operaron en municipios PDET.
";16-09-2025 11:26:00;Enlace;0;0;2200250;0;0;0;0;5746;;0;105800;0;;;
2GYZJvlzdMnGNE0i8dPfOw%3d%3d;;;MINSALUD;Web;Colombia;Nariño;Pasto;Diario Del Sur;diariodelsur.com.co;Noticias del Sector;Alarman en Nariño cifras de suicidio: 62 casos se registran en lo corrido del año - Diario del Sur;"En este contexto, durante el comité se anunció la implementación del Código Dorado, una estrategia impulsada por el Ministerio de Salud y Protección Social.
";16-09-2025 11:29:00;Enlace;0;0;3700034;0;0;0;0;3595;;0;91450;0;;;
1JYeTdc5hy%2bxCatdp7GiMg%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;El Espectador;elespectador.com;Noticias del Sector;Contraloría asegura que $107 billones para Acuerdo de Paz no muestran avances;"Asimismo, que en 2024 el Ministerio de Salud transfirió $633.786 millones para la conformación de Equipos Básicos de Salud en 367 municipios, ""logrando atención a 668.564 hogares, de los cuales 2.200 equipos operaron en municipios PDET"".
";16-09-2025 11:38:00;Enlace;0;0;8000850;0;0;0;0;5570;;0;593000;0;;;
NW15pwksF01zULHzmj09jw%3d%3d;;;SUPERSALUD;Web;Colombia;Casanare;Yopal;Martha Cifuentes;marthacifuentes.com;Supersalud;Capresoca EPS a casi un año de la intervención: El remedio peor que la enfermedad. Aumentaron PQRs frente a 1er semestre de 2024. -  Noticias de Casanare: Martha Cifuentes;"El pasado 15 de septiembre, la Supersalud realizó una visita sorpresa a sus instalaciones en Yopal, dejando en evidencia, según fuentes extraoficiales, la ausencia de varios funcionarios en sus puestos de trabajo a la llegada de los auditores.
La vi ...";16-09-2025 11:43:00;Enlace;0;0;2000050;0;0;0;0;5296;;0;24000;0;;;
Z4tqgh3VrzLlVYziKzqkOw%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;La FM;lafm.com.co;Noticias del Sector;Ministerio de Salud anuncia inicio de la interoperabilidad de la historia clínica electrónica en el país;"El Ministerio de Salud expidió la Resolución 1888 de 2025, mediante la cual se adopta oficialmente el Resumen Digital de Atención en Salud ( RDA ), como parte de la Interoperabilidad de la Historia Clínica Electrónica ( IHCE ).
";16-09-2025 11:51:00;Enlace;0;0;5135000;0;0;0;0;3500;;0;131472;0;;;
JW5xFd65p9YKtWxvb4aVww%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Caracol;caracol.com.co;Noticias del Sector;La Nueva Eps le debe más de mil millones al Hospital San Isidro de Manizales;"Londoño, hace parte de la mesa por la salud y solicitó de manera desesperada la intervención del gobierno nacional y del ministerio de salud para que intervenga en las deudas que tiene la Nueva Eps.
";16-09-2025 11:51:00;Enlace;0;0;5525000;0;0;0;0;1655;;0;276666;0;;;
QKJ34TgtE2QAOOYaT%2f1lgA%3d%3d;;;SUPERSALUD;Web;Colombia;Cundinamarca;Bogotá;Pulzo;pulzo.com;Supersalud;¿Qué pasará con EPS Famisanar en Colombia? Este será su futuro luego de una nueva jugada;La medida responde a graves incumplimientos financieros y administrativos detectados por la Superintendencia de Salud, entre ellos, la falta de capital mínimo y patrimonio adecuado, deudas con prestadores de servicios, inconsistencias en su informaci ...;16-09-2025 11:52:00;Enlace;0;0;4030000;0;0;0;0;7224;;0;636666;0;;;
QKJ34TgtE2QAOOYaT%2f1lgA%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Pulzo;pulzo.com;Supersalud;¿Qué pasará con EPS Famisanar en Colombia? Este será su futuro luego de una nueva jugada;La medida responde a graves incumplimientos financieros y administrativos detectados por la Superintendencia de Salud, entre ellos, la falta de capital mínimo y patrimonio adecuado, deudas con prestadores de servicios, inconsistencias en su informaci ...;16-09-2025 11:52:00;Enlace;0;0;4030000;0;0;0;0;7224;;0;636666;0;;;
gix4bZk09D5b%2f8ZN4MabYw%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;MastekHW;mastekhw.com;Noticias del Sector;Digital Ware transforma la salud en Colombia;"Datos del Ministerio de Salud confirman que cerca del 65% de las instituciones prestadoras de servicios ya usan sistemas de información para su gestión clínica o administrativa, y la tendencia apun .
Entre las soluciones que hoy marcan la diferencia ...";16-09-2025 12:04:00;Enlace;0;0;2000050;0;0;0;0;4052;;0;38040;0;;;
jz77zIYdHRJiwv0XdK%2bHwg%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Infobae Colombia;infobae.com/america/colombia;Noticias del Sector;Un día en La Habana;"Los desechos se amontonan y son un foco de infecciones, como se ha reconocido desde el Ministerio de Salud Pública.
";16-09-2025 12:07:00;Enlace;0;0;7800000;0;0;0;0;5567;;0;1000000;0;;;
ed8S3FKUrI6euHyJxMt9Ew%3d%3d;;;MINSALUD;Televisión;Colombia;Cundinamarca;Bogotá;Canal 1;Noticentro 1 Televista;Noticias del Sector;Controversial declaración sobre la mujer;"Durante un Consejo de Ministros, el presidente Gustavo Petro generó polémica al cuestionar a las ""feministas de derecha"" y defender un modelo en el que la mujer ""libre lo que se gana con su cerebro"". Además, criticó duramente el sistema de salud del ...";16-09-2025 12:09:58;Enlace;0;156;34320000;0;0;0;0;0;;526965;0;0;;;
K%2fwLioFp%2bY8U5xyr1u0MvQ%3d%3d;;;SUPERSALUD;Web;Colombia;Cundinamarca;Bogotá;MSN Colombia;msn.com/es-co;Supersalud;Gobierno alista la prórroga a la intervención de Famisanar;La prórroga en esta situación deberá ser un trámite directo de la presidencia de la República, debido a que la superintendencia de salud, agotó sus facultades para extender las medidas de intervención, por lo que se espera la firma del presidente Gus ...;16-09-2025 12:20:00;Enlace;0;0;5000001,5;0;0;0;0;944;;0;91000;0;;;
21Se1kGdxnrcYv4NjTJcDQ%3d%3d;;;SUPERSALUD;Web;Colombia;Cundinamarca;Bogotá;HSB Noticias;hsbnoticias.com;Supersalud;Presidente rechaza que el Gobierno asuma la millonaria deuda de Nueva EPS: esa es la responsabilidad de sus propietarios;"Según Petro, la junta directiva habría desviado cerca de 5 billones de pesos, presentando incluso reportes contables distintos al Ministerio de Salud y a la Supersalud para acceder a recursos del erario.
";16-09-2025 12:27:00;Enlace;0;0;3700034;0;0;0;0;2714;;0;81437,4;0;;;
21Se1kGdxnrcYv4NjTJcDQ%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;HSB Noticias;hsbnoticias.com;Supersalud;Presidente rechaza que el Gobierno asuma la millonaria deuda de Nueva EPS: esa es la responsabilidad de sus propietarios;"Según Petro, la junta directiva habría desviado cerca de 5 billones de pesos, presentando incluso reportes contables distintos al Ministerio de Salud y a la Supersalud para acceder a recursos del erario.
";16-09-2025 12:27:00;Enlace;0;0;3700034;0;0;0;0;2714;;0;81437,4;0;;;
uK7MrOK1Ebv4GQKBHgZp8Q%3d%3d;;;SUPERSALUD;Web;Colombia;Nariño;Pasto;Diario Del Sur;diariodelsur.com.co;Supersalud;"Presidente rechaza que el Gobierno asuma la millonaria deuda de Nueva EPS: ""esa es la responsabilidad de sus propietarios"" - Diario del Sur";"Según Petro, la junta directiva habría desviado cerca de 5 billones de pesos, presentando incluso reportes contables distintos al Ministerio de Salud y a la Supersalud para acceder a recursos del erario.
";16-09-2025 12:29:00;Enlace;0;0;3700034;0;0;0;0;3071;;0;91450;0;;;
uK7MrOK1Ebv4GQKBHgZp8Q%3d%3d;;;MINSALUD;Web;Colombia;Nariño;Pasto;Diario Del Sur;diariodelsur.com.co;Supersalud;"Presidente rechaza que el Gobierno asuma la millonaria deuda de Nueva EPS: ""esa es la responsabilidad de sus propietarios"" - Diario del Sur";"Según Petro, la junta directiva habría desviado cerca de 5 billones de pesos, presentando incluso reportes contables distintos al Ministerio de Salud y a la Supersalud para acceder a recursos del erario.
";16-09-2025 12:29:00;Enlace;0;0;3700034;0;0;0;0;3071;;0;91450;0;;;
P7tun85r4C%2fMNSc5gxVkPw%3d%3d;;;SUPERSALUD;Web;Colombia;Valle del Cauca;Cali;Diario del Cauca;diariodelcauca.com.co;Supersalud;Presidente rechaza que el Gobierno asuma la millonaria deuda de Nueva EPS: esa es la responsabilidad de sus propietarios;"Según Petro, la junta directiva habría desviado cerca de 5 billones de pesos, presentando incluso reportes contables distintos al Ministerio de Salud y a la Supersalud para acceder a recursos del erario.
";16-09-2025 12:31:00;Enlace;0;0;3700034;0;0;0;0;2747;;0;66253;0;;;
P7tun85r4C%2fMNSc5gxVkPw%3d%3d;;;MINSALUD;Web;Colombia;Valle del Cauca;Cali;Diario del Cauca;diariodelcauca.com.co;Supersalud;Presidente rechaza que el Gobierno asuma la millonaria deuda de Nueva EPS: esa es la responsabilidad de sus propietarios;"Según Petro, la junta directiva habría desviado cerca de 5 billones de pesos, presentando incluso reportes contables distintos al Ministerio de Salud y a la Supersalud para acceder a recursos del erario.
";16-09-2025 12:31:00;Enlace;0;0;3700034;0;0;0;0;2747;;0;66253;0;;;
V1RQZcuq4I2zodp7ZSYBHQ%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;El Tiempo Colombia;eltiempo.com;Noticias del Sector;La gráfica con la que el presidente Gustavo Petro admite que se duplicaron los costos del Fomag con el nuevo modelo de salud de los maestros;Lo que llama la atención de todo esto, es que precisamente esa disparada de los costos se da desde 2024, año en el que entró en funcionamiento el nuevo modelo de salud del magisterio que fue concertado por el Gobierno del presidente Petro (en cabeza ...;16-09-2025 12:31:00;Enlace;0;0;11050000;0;0;0;0;8925;;0;1243333;0;;;
VReFAHlJl0Zc1Q2lEDjA3g%3d%3d;;;MINSALUD;Web;Colombia;Valle del Cauca;Cali;El País Colombia;elpais.com.co;Noticias del Sector;Contraloría advirtió que los más de $100 billones invertidos en el Acuerdo Final de Paz no reflejan cambios reales;"En 2024, el Ministerio de Salud transfirió $633.786 millones para conformar Equipos Básicos de Salud en 367 municipios, logrando la atención a 668.564 hogares.
";16-09-2025 12:31:00;Enlace;0;0;4163250;0;0;0;0;5199;;0;202000;0;;;
aJDhzUUFSnH1AZUQ%2buB3lQ%3d%3d;;;SUPERSALUD;Web;Colombia;Cundinamarca;Bogotá;Extra;extra.com.co;Supersalud;Presidente rechaza que el Gobierno asuma la millonaria deuda de Nueva EPS: esa es la responsabilidad de sus propietarios;"Según Petro, la junta directiva habría desviado cerca de 5 billones de pesos, presentando incluso reportes contables distintos al Ministerio de Salud y a la Supersalud para acceder a recursos del erario.
";16-09-2025 12:32:00;Enlace;0;0;3700053,5;0;0;0;0;5239;;0;65000;0;;;
aJDhzUUFSnH1AZUQ%2buB3lQ%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;Extra;extra.com.co;Supersalud;Presidente rechaza que el Gobierno asuma la millonaria deuda de Nueva EPS: esa es la responsabilidad de sus propietarios;"Según Petro, la junta directiva habría desviado cerca de 5 billones de pesos, presentando incluso reportes contables distintos al Ministerio de Salud y a la Supersalud para acceder a recursos del erario.
";16-09-2025 12:32:00;Enlace;0;0;3700053,5;0;0;0;0;5239;;0;65000;0;;;
9z6gnPEglCThWIcCzBfpkw%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;El Nuevo Siglo;elnuevosiglo.com.co;Noticias del Sector;Alertan que inversión en construcción de paz no refleja cambios reales;"En 2024, el Ministerio de Salud transfirió $633.786.
";16-09-2025 12:39:00;Enlace;0;0;3700053,5;0;0;0;0;5775;;0;35089;0;;;
octp2mUXU21%2fVvAIWoJEtA%3d%3d;;;MINSALUD;Web;Colombia;Cundinamarca;Bogotá;La República Colombia;larepublica.co;Noticias del Sector;La Fundación Valle del Lili renueva su certificación como Hospital Universitario;"La certificación fue otorgada por la Comisión Intersectorial para el Talento Humano en Salud, entidad compuesta por el Ministerio de Salud y Protección Social y el Ministerio de Educación Nacional.
";16-09-2025 12:42:00;Enlace;0;0;6000150;0;0;0;0;3013;;0;200000;0;;;
vrZwB21AhpTTDWwvHsxGkw%3d%3d;;;MINSALUD;Web;Colombia;Santander;Bucaramanga;El Frente;elfrente.com.co;Noticias del Sector;"Cuando hablar salva vidas: así es el ""Código Dorado"" la estrategia que busca frenar el suicidio en Colombia";Camila, una joven que superó pensamientos suicidas gracias al apoyo de su amiga, destaca la importancia de hablar y el papel del Código Dorado, una estrategia del Ministerio de Salud de Colombia, que integra comunidad y servicios para prevenir el sui ...;16-09-2025 12:44:00;Enlace;0;0;3700034;0;0;0;0;3453;;0;82000;0;;;
ipmQJhRO22A1iIJvBDtdog%3d%3d;;;MINSALUD;Redes Sociales;Colombia;Cundinamarca;Bogotá;Twitter;Twitter;Noticias del Sector;RedMasNoticias;#Colombia | El Ministerio de Salud y Protección Social informa que se incluyó la Metilergometrina en la lista de Medicamentos Vitales no Disponibles de Invima y gestiona con el sector farmacéutico su importación tras la suspensión de su comercializac ...;16-09-2025 12:52:13;Enlace;0;0;0;0;0;0;0;301;;0;0;0;;;
cghmuFzE27ZcBrDBpG4%2fmw%3d%3d;;;MINSALUD;Web;Colombia;Valle del Cauca;Cali;El País Colombia;elpais.com.co;Noticias del Sector;"Reconocido restaurante de comidas se pronunció por una compleja situación en sus sedes: ""Es una norma""";Sin embargo, hay una realidad que muchas veces se desconoce, y es que, como restaurante, estamos obligados a cumplir las normas establecidas por la Secretaría de Salud y el Código de Policía, los cuales prohíben el ingreso de animales a establecimien ...;16-09-2025 12:53:00;Enlace;0;0;4163250;0;0;0;0;4319;;0;202000;0;;;
